id,prompt,step,cfg,sampler,width,height,token_count,timestamp
1174,"intricate hyper detailed ultra sharp 3 d render of sonic the hedgehog medium shot portrait, kymberly rorick style, 1 5 0 mm, global illumination, radiant light, biomechanical cyborg white large pore fungi, cyberpunk art nouveau large haute couture sonic transparent fractal bones flesh ornate facial muscles, cable wires elegant, hyper realistic sonic the hedgehog octane render, volumetric cinematic lighting, 8 k postproduction ",20,7.0,8,512,512,92,0
53485,"donald trump as a homeless man asking for money on the streets, detailed face ",20,7.0,8,512,512,15,0
19029,"view above the clouds, brutal geometrical shapes of clouds, Cumulonimbus, artwork by aivazovsky",20,12.0,8,640,512,24,0
46956,"portrait, nightmare anomalies, leaves with an owl by miyazaki, violet and pink and white palette, illustration, kenneth blom, mental alchemy, james jean, pablo amaringo, naudline pierre, contemporary art, hyper detailed ",50,6.0,8,512,576,52,0
35157,"zoomed portrait of tin toy goblin dragons wearing armour in a 1 9 5 0 s diner, nicoletta ceccoli, mark ryden, lostfish, hyung tae, frank frazetta, depth of field, detailed and intricate gothic environment, 8 k resolution, hyperrealistic, octane render ",20,12.0,8,640,512,62,0
25133,"Illustration of a sugar skull day of the dead girl, art by Anato Finnstark",20,7.0,8,512,768,18,0
46771,"sargent and leyendecker and greg hildebrandt gustav klimt highly profile portrait of young black asian russian model with long hairs, stephen bliss, unreal engine, fantasy art by greg rutkowski, loish, rhads, wooden background, makoto shinkai, ilya kuvshinov, rossdraws, alphonse mucha, radiant light, detailed and intricate environment ",20,7.0,8,512,640,83,0
12544,"detailed image of mad chef by Ayami Kojima, Amano, Karol Bak, Greg Hildebrandt, and Mark Brooks, rich deep universe colors. Beksinski painting, part by Adrian Ghenie and Gerhard Richter. art by Takato Yamamoto. masterpiece . intricate artwork by Tooth Wu and wlop and beeple, greg rutkowski, very coherent symmetrical artwork, cinematic, hyper realism, high detail, octane render, unreal engine, 8k, Vibrant colors, Smooth gradients, High contrast, depth of field. by Katsuhiro Otomo, full body character drawing, inspired by Evangeleon, clean ink detailed line drawing, intricate detail, extremely detailed. painting by Arthur Rackham, Eugene de Blaas, Frederic Leighton",20,20.0,8,512,704,158,0
55842,woman face - n 3 ,20,7.0,8,512,512,5,0
58335,"a cinematic portrait of a beautiful family photograph close up moment of a young sun god and moon goddess magician family with child, portrait, wearing sunhat with string lights, Frozen Klaus film, digital painting, artstation, concept art, illustration, Frozen II art masterpiece by art by Krenz Cushart, Artem Demura, alphonse mucha, yoji shinkawa, ArtGerm, Jon Lothian, Danilo Torres, Adi Meyers, Thomas Reimann, Gaston Bussiere",20,8.0,8,512,768,102,0
37798,"cubistic painting of a black cat by picasso and georges braque, brushstrokes ",20,7.0,8,640,640,18,0
44380,a watch with an infinity mirror instead of a face ,20,7.0,8,512,512,10,0
50033,bella hadid as maison margiela model on rammstein show. exposure. mysterious. tape photo. processing. lost photo. deep dream effect. award wining photography.. perfect composition. photography masterpiece. ,20,7.0,8,512,512,43,0
17061,"  painting in the style of Isaac Levitan, Savrasov, arkhip kuindzhi and ivan shishkin, T Allen Lawson and Ian Fisher and sidney richard percy, sea storm and big waves cliffs, coast, strong wind, road to the sea, low clouds after rain, wet grass and black stones, dream heavenly cloudy sky, horzon, hurricane stromy clouds, small village, forests and mountains at sunset sunrise, volumetric lighting, very beautiful scenery, pastel colors, ultra view angle view",20,7.0,8,1024,512,105,0
33496,"a frog wearing police cap, photorealistic, highly detailed, unreal engine ",20,7.0,8,512,512,16,0
40983,👸 ,20,7.0,8,512,512,1,0
48671,"robotic anthro dolphin, dark opaque visor over top of face, standing on a beach, commission on furaffinity, cgsociety, octane render ",20,7.0,8,512,512,36,0
13077,"detail from Hollar’s Panoramic view of the Great Fire of London, 1647",20,7.0,8,704,512,19,0
36822,"very pale women and men by jules joseph lefebvre and michael carson, clothed ",20,7.0,8,1024,512,17,0
12973,"a castle floating in a cloud with mythical creatures flying around it, exquisitely detailed, Miyazaki film, retro aesthetic, fantasy,",20,7.0,8,512,512,27,0
18753,"detailed wide shot photograph of an anime style mecha robot dinosaur and a nissan skyline r34 cyberpunk, neon",20,11.0,8,512,512,23,0
53402,"artwork of guanajuato at night, 8 k, detailed, tunnels, arches, trending on artstation, style of tomas scholes and richard wright, rio de janiero, masterpiece ",20,7.0,8,512,512,40,0
67,"faceless human figures, kazuo umezu artwork, jet set radio artwork, stripes, tense, space, cel - shaded art style, broken rainbow, ominous, minimal, cybernetic, dark, eerie, zebra stripes, crosswalks, guts, folds ",20,7.0,8,1024,1024,56,0
32652,"( ( a cute face blue hedgehog holds a large gold ring with blue lightning. cover art. ) ), blue lightning!, large gold ring!, beautiful grassland, early morning hours, long shadows, extremely detailed, fantasy painting, by jean - baptiste monge!!!!!!! ",20,5.0,8,512,704,61,0
22026,"If necessary, air-raid shelters and guns would be provided, even at the cost of bread and butter, [prime minister Ali Khan] said. Pakistan had no aggressive intentions against India, but if attacked would fight to the last man, 1948 photo",20,7.0,8,512,512,50,0
14163,A photograph of a sunflower with sunglasses on in the middle of the flower in a field on a bright sunny day,50,7.0,8,512,512,23,0
19451,anime Mark Zuckerberg putting a sugar cube in his mouth,20,10.0,8,512,512,12,0
29412,"Landscape of the nuclear wasteland of new orleans, down-town, city, concept art by Ray Lederer, fallout concept art, wallpaper, trending on art station",20,4.0,8,768,512,36,0
25353,"portrait of Richard Dawkins as High Priest of the Satanic Arts, by Robert G. Harris",20,7.0,8,512,512,20,0
44308,"elizabeth olsen with [ broccoli hair ]!!!!, trending on artstation, 4 k quality, intricate ",20,7.0,8,512,512,25,0
51517,"kristen stewart as a young elvis presley, movie still, lens distortion, cinematic widescreen, short dof ",20,7.0,8,1024,768,21,0
28874,emoji of shiba inu dog,20,7.0,8,512,512,9,0
30363,Jimi Hendrix advertising car insurance.,20,7.0,8,512,512,6,0
36151,a picture of peter mac calloway ,20,7.0,8,512,512,8,0
47552,"a photograph of pennywise dressed as a doctor in a hospital, terror movie, movie still, cinematic, filmic, dramatic, volumetric light ",20,12.0,8,512,1024,29,0
42058,"a front view portrait of a smiling hispanic graduate illustration, trending on artstation ",20,7.0,8,512,832,16,0
4428,"stitch from lilo and stitch, realistic, detailed ",20,7.0,8,512,512,10,0
23575,"Gray Alien working in Radioshack smoking a cigarette, real cinematic shot very detailed",20,7.0,8,512,512,16,0
8716,"3 9 th century!!!!! utopian!!!!! robotic!!!!! town street, cinematic photography, futurism!!!!!, fisheye!!!!! lens, ( ( ( ( ( worm's - eye view ) ) ) ) ), illustrated by max hay, artstation, cgsociety contest winner, futuristic lighting, vignette ",20,7.0,8,512,512,85,0
15630,"ultra detailed stunning digital painting of an animatronic girl by Karol Bak, Moebius, hiroshi yoshida, Druillet, xsullo, colorful, front view, vivid colors, 8k, coherent, akira vibes, uplifting, magical composition, artstation, synthwave, 8k, coherent, artgerm, uplifting, unreal engine, magical composition, artstation",20,13.0,8,704,704,83,0
45015,"ilya kuvshinov illustration of a white bioremediation architecute in the desert filled with stars at night, hazy and misty, magical feeling, uhd, high detail, by ilya kuvshinov ",20,7.0,8,512,1024,46,0
39843,"full - body d & d mtg flower mummy anatomy on white background, action pose, intricate, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by norman rockwell emiliano ponzi andrey remnev yoann lossel aaron jasinski, reference sheet ",20,7.0,8,512,704,64,0
66,"faceless human figures, kazuo umezu artwork, jet set radio artwork, stripes, tense, space, cel - shaded art style, broken rainbow, ominous, minimal, cybernetic, dark, eerie, zebra stripes ",20,7.0,8,1024,1024,48,0
47475,photocollage undeviating ( 2 0 1 1 ) | book cover artwork ,20,7.0,8,576,576,16,0
2402,"photo realistic of a study, desks made of crystals, chairs made of clouds, overlooking a space station out a window ",20,7.0,8,512,512,24,0
48256,"son goku as naruto ( naruto shippuden 2 0 0 7 ), 4 k ",20,7.0,8,512,512,22,0
39685,"god of darkness, high fantasy, highly detailed, intricate, smooth, art by peter mohrbacher, ruan jia, marc simonetti, ayami kojima, cedric peyravernay, finnian macmanus, alphonse mucha, victo ngai ",20,7.0,8,512,768,58,0
21111,Portrait of Christian Bale in the style of cartoon Tom and Jerry. 8k Resolution,20,7.0,8,512,704,17,0
27062,"Batman standing in giant Italian modern castle living room, clean minimalist design, that is 1300 feet tall, with very tall giant walls filled with modern art paintings, doors that are cosmic portals, photo by Annie Leibovitz",20,7.0,8,1024,512,45,0
26068,"portrait of a creepy horror punk girl . intricate abstract. intricate artwork. nightmare fuel. terrifying. by Tooth Wu, wlop, dan mumford , trending on artstation, greg rutkowski very coherent symmetrical artwork. cinematic, hyper realism, high detail, octane render, 8k",20,7.0,8,512,768,60,0
56120,"concept art by dan volbert, artstation ",20,7.0,8,512,512,9,0
4641,hand held milk maker ,20,7.0,8,512,512,4,0
30719,"a cup of coffee, hyper detailed, hyper realism, hyper surrealism, rendered in octane, 8 k, rpg concept art, jrpg character, alejandro jodorowsky ",20,7.0,8,512,576,36,0
49046,"overwatch style oil painting portrait of tracer overwatch, confident pose, wearing black iridescent rainbow latex, rainbow, neon, 4 k, expressive surprised expression, makeup, wearing black choker, wearing sleek armor, studio lighting, black leather harness, expressive detailed face and eyes, ",20,9.0,8,512,704,59,0
36136,"an ancient, 1 0 0 0 years old, wrinked, blind, fae king ( with very long, white beard, and a strange crown, dressed in a ornate, silk golden robe ) by sarah ann loreth, greg rutkowski and rembrandt, low key lights, atmospheric, dreamlike, mystical, intricate and detailet, hyperrealistic ",20,7.0,8,512,512,75,0
16629,"back portrait rugged girl, dark supervillain, dragon scales, fantasy magic, undercut hairstyle, short purple black fade hair, dark light night, intricate, elegant, sharp focus, illustration, highly detailed, digital painting, concept art, matte, art by WLOP and Artgerm and Greg Rutkowski and Alphonse Mucha, masterpiece",50,15.0,8,512,640,74,0
21905,"Caylee Cowan by Ilya Kuvshinov, near pull, photorealistic",20,7.0,8,512,512,18,0
24792,baby deadpool from the last movie,20,7.0,8,512,512,7,0
36273,"a photobash by andrew palyanov and annibale siconolfi and yanick dusseault, water flows through the mouth of a massive rock statue and down steps carved into a red rock wall, the silhouette of a brave knight on horseback, photorealistic, ultradetailed, 4 k, hyperrealistic, golden hour ",20,10.0,8,768,768,71,0
40317,"octane render by ricardo bofill and buckminster fuller and robert hubert and weta digital, inside a high - end exotic colorful pastel vintage boutique hotel lounge, deep depth of field, 8 k, cinema 4 d, raytraced lighting and reflections, very sharp focus, crisp render, trending on cgsociety ",20,7.0,8,768,768,68,0
44237,"high fashion photoshoot octane render portrait by wayne barlow and carlo crivelli and glenn fabry, a distinguished actor wearing a colorful wes anderson designed uniform and holding a snow owl inside a high - end exotic colorful pastel vintage boutique hotel lounge, very short depth of field, bokeh ",20,7.0,8,768,768,59,0
5561,mid century modern art by bernard simunovic ,20,7.0,8,512,512,9,0
55147,map of europe showing the exports of each country as a realistic picture ,20,7.0,8,512,512,13,0
17527,"detailed image of Sigmund Freud by Ayami Kojima, Amano, Karol Bak, Greg Hildebrandt, and Mark Brooks, rich deep colors. Beksinski painting, part by Adrian Ghenie and Gerhard Richter. art by Takato Yamamoto. masterpiece . intricate artwork by Tooth Wu and wlop and beeple, greg rutkowski, very coherent symmetrical artwork, cinematic, hyper realism, high detail, octane render, unreal engine, 8k, Vibrant colors, Smooth gradients, High contrast, depth of field. by Katsuhiro Otomo, full body character drawing, inspired by Evangeleon, clean ink detailed line drawing, intricate detail, extremely detailed. painting by Arthur Rackham, Eugene de Blaas, Frederic Leighton",50,20.0,8,512,704,159,0
10680,"zombies over run the gates outside a compound hyper realism, cinematic, volumetric lighting, dramatic ambient lighting, epic composition, high detail, octane render, unreal engine, 8 k, depth of field, concept art, 3 d render, digital art, deviantart artstation, ray tracing, very sharp, sunset, ",50,10.0,8,640,768,66,0
27814,"The natural world consists of beautiful geometry and symmetry over multiple dimensions. Rough brushstrokes. Fine detail. Natural colours, colourful, muted palette. Abstract art. Fine details. Trending on artstation and deviantart.",20,7.0,8,512,512,46,0
